date,time,location,location.1,driver_age,driver_race,driver_gender,search_conducted,stop_outcome,is_arrested,age_group
2004-01-04,20:54:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-04,23:00:00,", Forsyth County",Forsyth County,18.0,white,female,False,warning,False,14-20
2004-01-06,21:15:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2004-01-04,23:15:00,", Forsyth County",Forsyth County,31.0,asian/pacific islander,male,False,warning,False,31-40
2004-01-04,17:50:00,", Forsyth County",Forsyth County,21.0,black,male,False,citation,False,21-30
2004-01-04,23:23:00,", Forsyth County",Forsyth County,62.0,hispanic,male,False,warning,False,61-70
2004-01-06,21:45:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2004-01-05,7:10:00,", Forsyth County",Forsyth County,38.0,black,male,False,citation,False,31-40
2004-01-05,13:20:00,", Forsyth County",Forsyth County,31.0,hispanic,male,False,warning,False,31-40
2004-01-06,22:10:00,", Forsyth County",Forsyth County,52.0,black,male,False,warning,False,51-60
2004-01-05,12:00:00,", Forsyth County",Forsyth County,40.0,white,male,False,citation,False,31-40
2004-01-06,22:50:00,", Forsyth County",Forsyth County,44.0,white,male,False,warning,False,41-50
2004-01-05,17:25:00,", Forsyth County",Forsyth County,55.0,black,male,False,citation,False,51-60
2004-01-06,22:15:00,", Forsyth County",Forsyth County,51.0,black,male,False,citation,False,51-60
2004-01-05,16:22:00,", Forsyth County",Forsyth County,61.0,white,female,False,citation,False,61-70
2004-01-04,19:40:00,", Forsyth County",Forsyth County,40.0,white,male,False,citation,False,31-40
2004-01-05,9:57:00,", Forsyth County",Forsyth County,29.0,white,male,False,citation,False,21-30
2004-01-04,22:00:00,", Forsyth County",Forsyth County,37.0,white,female,False,citation,False,31-40
2004-01-06,13:02:00,", Forsyth County",Forsyth County,57.0,white,female,False,citation,False,51-60
2004-01-05,17:15:00,", Forsyth County",Forsyth County,47.0,white,male,False,citation,False,41-50
2004-01-04,18:45:00,", Forsyth County",Forsyth County,24.0,hispanic,male,False,citation,False,21-30
2004-01-05,12:30:00,", Forsyth County",Forsyth County,21.0,white,female,False,warning,False,21-30
2004-01-04,19:25:00,", Forsyth County",Forsyth County,31.0,hispanic,male,False,citation,False,31-40
2004-01-05,10:28:00,", Forsyth County",Forsyth County,27.0,white,male,False,citation,False,21-30
2004-01-04,18:20:00,", Forsyth County",Forsyth County,16.0,black,male,False,citation,False,14-20
2004-01-06,17:45:00,", Forsyth County",Forsyth County,46.0,black,female,False,citation,False,41-50
2004-01-05,10:49:00,", Forsyth County",Forsyth County,47.0,white,male,False,citation,False,41-50
2004-01-06,12:20:00,", Forsyth County",Forsyth County,33.0,white,female,False,citation,False,31-40
2004-01-05,17:15:00,", Forsyth County",Forsyth County,24.0,black,male,False,warning,False,21-30
2004-01-05,15:40:00,", Forsyth County",Forsyth County,26.0,white,female,False,citation,False,21-30
2004-01-06,12:48:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2004-01-05,17:26:00,", Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2004-01-05,13:19:00,", Forsyth County",Forsyth County,52.0,white,male,False,citation,False,51-60
2004-01-05,16:30:00,", Forsyth County",Forsyth County,41.0,white,male,False,citation,False,41-50
2004-01-04,19:03:00,", Forsyth County",Forsyth County,40.0,black,male,False,citation,False,31-40
2004-01-04,21:37:00,", Forsyth County",Forsyth County,42.0,white,female,False,citation,False,41-50
2004-01-05,20:45:00,", Forsyth County",Forsyth County,17.0,white,male,False,citation,False,14-20
2004-01-06,13:05:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2004-01-04,22:30:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-05,20:45:00,", Forsyth County",Forsyth County,16.0,white,male,False,citation,False,14-20
2004-01-05,21:35:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2004-01-04,10:45:00,", Forsyth County",Forsyth County,20.0,black,male,False,citation,False,14-20
2004-01-05,23:50:00,", Forsyth County",Forsyth County,52.0,white,male,False,citation,False,51-60
2004-01-04,11:00:00,", Forsyth County",Forsyth County,40.0,black,male,False,citation,False,31-40
2004-01-05,18:20:00,", Forsyth County",Forsyth County,26.0,hispanic,male,False,citation,False,21-30
2004-01-04,12:30:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2004-01-05,21:20:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-05,23:40:00,", Forsyth County",Forsyth County,23.0,white,male,False,citation,False,21-30
2004-01-05,22:40:00,", Forsyth County",Forsyth County,38.0,black,female,False,citation,False,31-40
2004-01-04,11:40:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-05,21:50:00,", Forsyth County",Forsyth County,27.0,white,male,False,citation,False,21-30
2004-01-06,13:05:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2004-01-05,22:20:00,", Forsyth County",Forsyth County,51.0,white,male,False,citation,False,51-60
2004-01-05,23:20:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-04,10:56:00,", Forsyth County",Forsyth County,34.0,black,male,False,citation,False,31-40
2004-01-04,10:41:00,", Forsyth County",Forsyth County,37.0,black,female,False,citation,False,31-40
2004-01-06,13:30:00,", Forsyth County",Forsyth County,42.0,black,male,False,citation,False,41-50
2004-01-04,10:30:00,", Forsyth County",Forsyth County,42.0,black,female,False,citation,False,41-50
2004-01-04,10:10:00,", Forsyth County",Forsyth County,41.0,black,male,False,citation,False,41-50
2004-01-05,16:40:00,", Forsyth County",Forsyth County,57.0,white,male,False,citation,False,51-60
2004-01-04,9:20:00,", Forsyth County",Forsyth County,45.0,black,male,False,citation,False,41-50
2004-01-05,22:55:00,", Forsyth County",Forsyth County,33.0,white,female,False,warning,False,31-40
2004-01-06,13:44:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2004-01-05,17:00:00,", Forsyth County",Forsyth County,30.0,black,male,False,warning,False,21-30
2004-01-04,9:00:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2004-01-05,16:54:00,", Forsyth County",Forsyth County,49.0,hispanic,male,False,citation,False,41-50
2004-01-06,13:55:00,", Forsyth County",Forsyth County,78.0,black,male,False,citation,False,71-80
2004-01-04,8:52:00,", Forsyth County",Forsyth County,50.0,black,male,False,citation,False,41-50
2004-01-04,13:32:00,", Forsyth County",Forsyth County,47.0,black,female,False,warning,False,41-50
2004-01-05,15:26:00,", Forsyth County",Forsyth County,30.0,hispanic,male,False,citation,False,21-30
2004-01-04,13:30:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-05,16:20:00,", Forsyth County",Forsyth County,26.0,black,female,False,warning,False,21-30
2004-01-04,11:05:00,", Forsyth County",Forsyth County,16.0,white,female,False,warning,False,14-20
2004-01-05,20:36:00,", Forsyth County",Forsyth County,22.0,black,female,False,citation,False,21-30
2004-01-04,11:00:00,", Forsyth County",Forsyth County,16.0,white,female,False,citation,False,14-20
2004-01-05,17:48:00,", Forsyth County",Forsyth County,27.0,black,male,False,citation,False,21-30
2004-01-06,14:00:00,", Forsyth County",Forsyth County,36.0,black,female,False,citation,False,31-40
2004-01-04,10:21:00,", Forsyth County",Forsyth County,70.0,white,male,False,citation,False,61-70
2004-01-05,19:45:00,", Forsyth County",Forsyth County,39.0,hispanic,male,False,citation,False,31-40
2004-01-04,13:25:00,", Forsyth County",Forsyth County,27.0,white,male,False,citation,False,21-30
2004-01-04,9:40:00,", Forsyth County",Forsyth County,26.0,white,male,False,citation,False,21-30
2004-01-06,8:45:00,", Forsyth County",Forsyth County,30.0,white,female,False,warning,False,21-30
2004-01-05,8:20:00,", Forsyth County",Forsyth County,28.0,white,female,False,citation,False,21-30
2004-01-04,5:20:00,", Forsyth County",Forsyth County,35.0,hispanic,male,False,warning,False,31-40
2004-01-05,17:20:00,", Forsyth County",Forsyth County,37.0,black,female,False,citation,False,31-40
2004-01-04,14:00:00,", Forsyth County",Forsyth County,38.0,black,male,False,citation,False,31-40
2004-01-05,17:50:00,", Forsyth County",Forsyth County,52.0,white,female,False,citation,False,51-60
2004-01-04,0:04:00,", Forsyth County",Forsyth County,17.0,white,female,False,citation,False,14-20
2004-01-06,15:38:00,", Forsyth County",Forsyth County,20.0,black,male,False,citation,False,14-20
2004-01-05,23:05:00,", Forsyth County",Forsyth County,19.0,black,male,False,citation,False,14-20
2004-01-04,2:15:00,", Forsyth County",Forsyth County,20.0,white,male,False,warning,False,14-20
2004-01-05,22:00:00,", Forsyth County",Forsyth County,30.0,white,male,False,citation,False,21-30
2004-01-04,1:40:00,", Forsyth County",Forsyth County,18.0,white,female,False,citation,False,14-20
2004-01-06,5:20:00,", Forsyth County",Forsyth County,31.0,black,female,False,citation,False,31-40
2004-01-04,0:30:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2004-01-04,2:40:00,", Forsyth County",Forsyth County,31.0,white,male,False,warning,False,31-40
2004-01-06,3:05:00,", Forsyth County",Forsyth County,68.0,black,male,False,citation,False,61-70
2004-01-04,12:26:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-04,23:30:00,", Forsyth County",Forsyth County,19.0,black,male,False,citation,False,14-20
2004-01-03,21:32:00,", Forsyth County",Forsyth County,42.0,black,female,False,citation,False,41-50
2004-01-06,17:10:00,", Forsyth County",Forsyth County,51.0,white,male,False,citation,False,51-60
2004-01-03,23:06:00,", Forsyth County",Forsyth County,61.0,black,male,False,citation,False,61-70
2004-01-05,22:30:00,", Forsyth County",Forsyth County,34.0,white,male,False,citation,False,31-40
2004-01-04,0:55:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2004-01-04,2:00:00,", Forsyth County",Forsyth County,28.0,white,male,False,citation,False,21-30
2004-01-03,23:59:00,", Forsyth County",Forsyth County,21.0,white,female,False,citation,False,21-30
2004-01-04,2:00:00,", Forsyth County",Forsyth County,16.0,black,female,False,citation,False,14-20
2004-01-05,12:55:00,", Forsyth County",Forsyth County,46.0,white,female,False,citation,False,41-50
2004-01-06,13:45:00,", Forsyth County",Forsyth County,44.0,white,female,False,warning,False,41-50
2004-01-05,9:10:00,", Forsyth County",Forsyth County,42.0,white,male,False,citation,False,41-50
2004-01-03,22:41:00,", Forsyth County",Forsyth County,39.0,white,female,False,citation,False,31-40
2004-01-05,7:50:00,", Forsyth County",Forsyth County,41.0,black,male,False,citation,False,41-50
2004-01-05,12:58:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2004-01-04,0:24:00,", Forsyth County",Forsyth County,18.0,black,female,False,arrest,True,14-20
2004-01-05,13:55:00,", Forsyth County",Forsyth County,38.0,white,female,False,citation,False,31-40
2004-01-05,13:23:00,", Forsyth County",Forsyth County,45.0,white,male,False,citation,False,41-50
2004-01-05,12:55:00,", Forsyth County",Forsyth County,44.0,white,male,False,citation,False,41-50
2004-01-03,23:01:00,", Forsyth County",Forsyth County,17.0,white,male,False,citation,False,14-20
2004-01-05,12:45:00,", Forsyth County",Forsyth County,31.0,black,male,False,citation,False,31-40
2004-01-03,22:25:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2004-01-05,12:25:00,", Forsyth County",Forsyth County,55.0,black,female,False,citation,False,51-60
2004-01-05,11:55:00,", Forsyth County",Forsyth County,28.0,white,female,False,citation,False,21-30
2004-01-03,22:00:00,", Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2004-01-05,11:30:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2004-01-04,12:50:00,", Forsyth County",Forsyth County,31.0,white,male,False,citation,False,31-40
2004-01-05,10:10:00,", Forsyth County",Forsyth County,29.0,white,male,False,citation,False,21-30
2004-01-05,8:55:00,", Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2004-01-05,9:35:00,", Forsyth County",Forsyth County,35.0,white,female,False,citation,False,31-40
2004-01-05,8:00:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-05,7:49:00,", Forsyth County",Forsyth County,35.0,black,female,False,citation,False,31-40
2004-01-06,10:20:00,", Forsyth County",Forsyth County,70.0,white,male,False,citation,False,61-70
2004-01-05,9:50:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2004-01-06,14:52:00,", Forsyth County",Forsyth County,75.0,white,male,False,warning,False,71-80
2004-01-03,15:39:00,", Forsyth County",Forsyth County,49.0,black,female,False,citation,False,41-50
2004-01-05,9:00:00,", Forsyth County",Forsyth County,52.0,white,male,False,citation,False,51-60
2004-01-04,22:00:00,", Forsyth County",Forsyth County,23.0,black,female,False,citation,False,21-30
2004-01-03,14:36:00,", Forsyth County",Forsyth County,26.0,white,female,False,citation,False,21-30
2004-01-05,8:35:00,", Forsyth County",Forsyth County,53.0,black,male,False,citation,False,51-60
2004-01-04,22:00:00,", Forsyth County",Forsyth County,20.0,black,male,False,citation,False,14-20
2004-01-06,9:06:00,", Forsyth County",Forsyth County,18.0,black,female,False,citation,False,14-20
2004-01-06,14:51:00,", Forsyth County",Forsyth County,27.0,black,male,False,citation,False,21-30
2004-01-04,23:59:00,", Forsyth County",Forsyth County,23.0,black,male,False,citation,False,21-30
2004-01-06,6:25:00,", Forsyth County",Forsyth County,30.0,black,female,False,warning,False,21-30
2004-01-04,11:10:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-06,11:24:00,", Forsyth County",Forsyth County,23.0,black,female,False,citation,False,21-30
2004-01-01,23:20:00,", Forsyth County",Forsyth County,21.0,white,male,False,warning,False,21-30
2004-01-01,22:06:00,", Forsyth County",Forsyth County,25.0,black,male,False,citation,False,21-30
2004-01-06,15:20:00,", Forsyth County",Forsyth County,19.0,black,female,False,citation,False,14-20
2004-01-06,7:40:00,", Forsyth County",Forsyth County,45.0,white,female,False,citation,False,41-50
2004-01-01,23:30:00,", Forsyth County",Forsyth County,32.0,black,male,False,citation,False,31-40
2004-01-01,7:15:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-01,23:45:00,", Forsyth County",Forsyth County,39.0,white,male,False,citation,False,31-40
2004-01-01,22:35:00,", Forsyth County",Forsyth County,30.0,white,male,False,citation,False,21-30
2004-01-04,8:55:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2004-01-01,23:50:00,", Forsyth County",Forsyth County,21.0,black,male,False,citation,False,21-30
2004-01-01,5:10:00,", Forsyth County",Forsyth County,43.0,black,female,False,warning,False,41-50
2004-01-04,14:30:00,", Forsyth County",Forsyth County,40.0,white,female,False,warning,False,31-40
2004-01-04,12:26:00,", Forsyth County",Forsyth County,36.0,white,male,False,warning,False,31-40
2004-01-01,22:20:00,", Forsyth County",Forsyth County,27.0,black,female,False,warning,False,21-30
2004-01-04,7:47:00,", Forsyth County",Forsyth County,34.0,black,female,False,citation,False,31-40
2004-01-04,11:15:00,", Forsyth County",Forsyth County,37.0,hispanic,male,False,citation,False,31-40
2004-01-04,10:45:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-04,13:20:00,", Forsyth County",Forsyth County,29.0,white,female,False,citation,False,21-30
2004-01-04,11:45:00,", Forsyth County",Forsyth County,24.0,white,male,False,citation,False,21-30
2004-01-02,12:25:00,", Forsyth County",Forsyth County,35.0,white,male,False,citation,False,31-40
2004-01-06,14:00:00,", Forsyth County",Forsyth County,44.0,black,female,False,warning,False,41-50
2004-01-02,13:20:00,", Forsyth County",Forsyth County,34.0,white,female,False,citation,False,31-40
2004-01-06,15:45:00,", Forsyth County",Forsyth County,24.0,hispanic,male,False,citation,False,21-30
2004-01-02,13:30:00,", Forsyth County",Forsyth County,33.0,white,female,False,citation,False,31-40
2004-01-04,9:45:00,", Forsyth County",Forsyth County,54.0,hispanic,male,False,citation,False,51-60
2004-01-02,13:38:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2004-01-06,10:00:00,", Forsyth County",Forsyth County,70.0,white,female,False,citation,False,61-70
2004-01-04,8:20:00,", Forsyth County",Forsyth County,20.0,black,male,False,citation,False,14-20
2004-01-02,13:55:00,", Forsyth County",Forsyth County,26.0,white,male,False,citation,False,21-30
2004-01-02,14:15:00,", Forsyth County",Forsyth County,41.0,white,male,False,citation,False,41-50
2004-01-06,14:35:00,", Forsyth County",Forsyth County,36.0,black,female,False,citation,False,31-40
2004-01-02,13:10:00,", Forsyth County",Forsyth County,50.0,white,female,False,citation,False,41-50
2004-01-02,13:00:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2004-01-02,12:42:00,", Forsyth County",Forsyth County,54.0,white,male,False,citation,False,51-60
2004-01-02,12:35:00,", Forsyth County",Forsyth County,40.0,white,female,False,citation,False,31-40
2004-01-04,22:22:00,", Forsyth County",Forsyth County,28.0,hispanic,male,False,citation,False,21-30
2004-01-04,23:48:00,", Forsyth County",Forsyth County,20.0,white,female,False,citation,False,14-20
2004-01-06,9:38:00,", Forsyth County",Forsyth County,34.0,white,male,False,citation,False,31-40
2004-01-04,22:51:00,", Forsyth County",Forsyth County,19.0,black,male,False,citation,False,14-20
2004-01-04,9:29:00,", Forsyth County",Forsyth County,32.0,white,male,False,citation,False,31-40
2004-01-04,21:49:00,", Forsyth County",Forsyth County,40.0,black,female,False,citation,False,31-40
2004-01-06,9:12:00,", Forsyth County",Forsyth County,40.0,white,female,False,citation,False,31-40
2004-01-04,22:20:00,", Forsyth County",Forsyth County,24.0,hispanic,male,False,citation,False,21-30
2004-01-04,22:40:00,", Forsyth County",Forsyth County,17.0,black,female,False,citation,False,14-20
2004-01-04,23:20:00,", Forsyth County",Forsyth County,57.0,white,male,False,citation,False,51-60
2004-01-06,14:53:00,", Forsyth County",Forsyth County,40.0,white,female,False,citation,False,31-40
2004-01-04,21:20:00,", Forsyth County",Forsyth County,17.0,white,female,False,warning,False,14-20
2004-01-04,21:50:00,", Forsyth County",Forsyth County,20.0,white,female,False,warning,False,14-20
2004-01-04,22:10:00,", Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2004-01-04,21:10:00,", Forsyth County",Forsyth County,23.0,hispanic,male,False,warning,False,21-30
2004-01-04,22:12:00,", Forsyth County",Forsyth County,20.0,white,female,False,warning,False,14-20
2004-01-04,23:31:00,", Forsyth County",Forsyth County,26.0,white,male,False,warning,False,21-30
2004-01-04,23:44:00,", Forsyth County",Forsyth County,23.0,white,male,False,warning,False,21-30
2004-01-04,23:59:00,", Forsyth County",Forsyth County,21.0,white,male,False,warning,False,21-30
2004-01-04,1:13:00,", Forsyth County",Forsyth County,17.0,black,male,False,warning,False,14-20
2004-01-04,1:36:00,", Forsyth County",Forsyth County,38.0,black,female,False,warning,False,31-40
2004-01-06,13:45:00,", Forsyth County",Forsyth County,25.0,black,male,False,warning,False,21-30
2004-01-04,23:10:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2004-01-04,20:10:00,", Forsyth County",Forsyth County,25.0,white,female,False,citation,False,21-30
2004-01-06,8:37:00,", Forsyth County",Forsyth County,26.0,black,female,False,citation,False,21-30
2004-01-04,3:42:00,", Forsyth County",Forsyth County,22.0,hispanic,female,True,citation,False,21-30
2004-01-04,22:00:00,", Forsyth County",Forsyth County,25.0,black,male,True,arrest,True,21-30
2004-01-06,7:05:00,", Forsyth County",Forsyth County,23.0,hispanic,male,False,citation,False,21-30
2004-01-06,5:00:00,", Forsyth County",Forsyth County,38.0,black,male,False,warning,False,31-40
2004-01-06,0:04:00,", Forsyth County",Forsyth County,23.0,black,male,False,citation,False,21-30
2004-01-06,0:26:00,", Forsyth County",Forsyth County,33.0,unknown,male,True,arrest,True,31-40
2004-01-06,0:15:00,", Forsyth County",Forsyth County,46.0,white,male,False,citation,False,41-50
2004-01-06,2:20:00,", Forsyth County",Forsyth County,27.0,black,male,False,citation,False,21-30
2004-01-06,0:25:00,", Forsyth County",Forsyth County,25.0,hispanic,female,False,citation,False,21-30
2004-01-06,1:29:00,", Forsyth County",Forsyth County,23.0,black,male,False,warning,False,21-30
2004-01-06,2:00:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2004-01-06,1:30:00,", Forsyth County",Forsyth County,19.0,black,male,False,citation,False,14-20
2004-01-06,10:10:00,", Forsyth County",Forsyth County,34.0,white,male,False,citation,False,31-40
2004-01-06,7:55:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2004-01-06,7:30:00,", Forsyth County",Forsyth County,54.0,white,male,False,citation,False,51-60
2004-01-06,7:42:00,", Forsyth County",Forsyth County,46.0,white,male,False,citation,False,41-50
2004-01-06,8:02:00,", Forsyth County",Forsyth County,35.0,black,female,False,citation,False,31-40
2004-01-06,8:20:00,", Forsyth County",Forsyth County,31.0,black,male,False,citation,False,31-40
2004-01-06,8:32:00,", Forsyth County",Forsyth County,34.0,white,male,False,citation,False,31-40
2004-01-06,8:10:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2004-01-06,8:50:00,", Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2004-01-06,19:45:00,", Forsyth County",Forsyth County,29.0,white,female,False,warning,False,21-30
2004-01-06,18:27:00,", Forsyth County",Forsyth County,60.0,white,male,False,citation,False,51-60
2004-01-06,19:30:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2004-01-06,21:20:00,", Forsyth County",Forsyth County,33.0,hispanic,male,False,citation,False,31-40
2004-01-06,22:16:00,", Forsyth County",Forsyth County,45.0,white,male,False,citation,False,41-50
2004-01-06,16:45:00,", Forsyth County",Forsyth County,27.0,white,male,False,citation,False,21-30
2004-01-06,19:51:00,", Forsyth County",Forsyth County,43.0,black,male,False,warning,False,41-50
2004-01-06,21:30:00,", Forsyth County",Forsyth County,35.0,white,female,False,citation,False,31-40
2004-01-06,23:59:00,", Forsyth County",Forsyth County,43.0,black,male,False,citation,False,41-50
2004-01-06,3:40:00,", Forsyth County",Forsyth County,35.0,white,male,False,citation,False,31-40
2004-01-06,22:45:00,", Forsyth County",Forsyth County,21.0,black,female,False,warning,False,21-30
2004-01-06,22:00:00,", Forsyth County",Forsyth County,26.0,white,male,False,warning,False,21-30
2004-01-06,23:10:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2004-01-06,22:20:00,", Forsyth County",Forsyth County,21.0,black,female,False,citation,False,21-30
2004-01-06,22:55:00,", Forsyth County",Forsyth County,57.0,white,male,False,citation,False,51-60
2004-01-06,22:00:00,", Forsyth County",Forsyth County,49.0,black,female,False,citation,False,41-50
2004-01-06,21:40:00,", Forsyth County",Forsyth County,28.0,white,male,False,citation,False,21-30
2004-01-06,22:40:00,", Forsyth County",Forsyth County,28.0,white,male,False,citation,False,21-30
2004-01-06,23:25:00,", Forsyth County",Forsyth County,27.0,white,male,False,citation,False,21-30
2004-01-06,23:10:00,", Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2004-01-06,21:58:00,", Forsyth County",Forsyth County,41.0,white,female,False,citation,False,41-50
2004-01-06,23:06:00,", Forsyth County",Forsyth County,35.0,hispanic,female,False,citation,False,31-40
2004-01-06,18:13:00,", Forsyth County",Forsyth County,30.0,white,male,False,warning,False,21-30
2004-01-06,23:50:00,", Forsyth County",Forsyth County,20.0,black,female,False,warning,False,14-20
2004-01-07,2:11:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-07,3:30:00,", Forsyth County",Forsyth County,32.0,black,male,False,citation,False,31-40
2004-01-07,0:07:00,", Forsyth County",Forsyth County,34.0,black,female,False,citation,False,31-40
2004-01-07,0:20:00,", Forsyth County",Forsyth County,66.0,white,male,False,warning,False,61-70
2004-01-07,3:40:00,", Forsyth County",Forsyth County,28.0,black,female,False,citation,False,21-30
2004-01-07,3:10:00,", Forsyth County",Forsyth County,34.0,hispanic,male,False,citation,False,31-40
2004-01-07,5:47:00,", Forsyth County",Forsyth County,43.0,hispanic,male,False,citation,False,41-50
2004-01-07,4:45:00,", Forsyth County",Forsyth County,30.0,black,female,False,citation,False,21-30
2004-01-07,2:16:00,", Forsyth County",Forsyth County,18.0,black,male,False,citation,False,14-20
2004-01-07,0:50:00,", Forsyth County",Forsyth County,37.0,white,male,False,citation,False,31-40
2004-01-07,1:20:00,", Forsyth County",Forsyth County,17.0,black,male,False,citation,False,14-20
2004-01-07,1:30:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2004-01-07,1:24:00,", Forsyth County",Forsyth County,23.0,white,male,False,warning,False,21-30
2004-01-07,22:40:00,", Forsyth County",Forsyth County,43.0,white,male,False,warning,False,41-50
2004-01-07,9:10:00,", Forsyth County",Forsyth County,51.0,black,male,False,warning,False,51-60
2004-01-07,10:45:00,", Forsyth County",Forsyth County,43.0,hispanic,male,False,warning,False,41-50
2004-01-07,8:38:00,", Forsyth County",Forsyth County,22.0,black,male,False,citation,False,21-30
2004-01-07,10:30:00,", Forsyth County",Forsyth County,50.0,white,male,False,warning,False,41-50
2004-01-07,12:25:00,", Forsyth County",Forsyth County,28.0,hispanic,female,False,warning,False,21-30
2004-01-07,13:40:00,", Forsyth County",Forsyth County,30.0,hispanic,female,False,citation,False,21-30
2004-01-07,10:54:00,", Forsyth County",Forsyth County,35.0,black,female,False,citation,False,31-40
2004-01-12,0:51:32,", Forsyth County",Forsyth County,38.0,white,male,True,arrest,True,31-40
2004-01-07,15:07:00,", Forsyth County",Forsyth County,23.0,hispanic,male,False,citation,False,21-30
2004-01-07,14:32:00,", Forsyth County",Forsyth County,59.0,black,female,False,warning,False,51-60
2004-01-08,20:39:00,", Forsyth County",Forsyth County,69.0,white,female,False,warning,False,61-70
2004-01-09,17:30:00,", Forsyth County",Forsyth County,53.0,black,female,True,arrest,True,51-60
2004-01-08,17:57:00,", Forsyth County",Forsyth County,45.0,white,male,False,warning,False,41-50
2004-01-07,12:54:00,", Forsyth County",Forsyth County,53.0,white,male,False,citation,False,51-60
2004-01-07,10:30:00,", Forsyth County",Forsyth County,32.0,white,male,False,citation,False,31-40
2004-01-07,9:59:00,", Forsyth County",Forsyth County,27.0,white,female,False,citation,False,21-30
2004-01-08,17:47:00,", Forsyth County",Forsyth County,48.0,white,female,False,citation,False,41-50
2004-01-09,21:20:00,", Forsyth County",Forsyth County,18.0,black,female,False,warning,False,14-20
2004-01-07,9:15:00,", Forsyth County",Forsyth County,49.0,white,female,False,warning,False,41-50
2004-01-08,20:30:00,", Forsyth County",Forsyth County,24.0,black,female,False,citation,False,21-30
2004-01-07,12:00:00,", Forsyth County",Forsyth County,45.0,black,male,False,warning,False,41-50
2004-01-08,21:00:00,", Forsyth County",Forsyth County,62.0,white,female,False,citation,False,61-70
2004-01-09,22:00:00,", Forsyth County",Forsyth County,24.0,white,female,False,citation,False,21-30
2004-01-07,9:10:00,", Forsyth County",Forsyth County,31.0,white,female,False,warning,False,31-40
2004-01-08,17:30:00,", Forsyth County",Forsyth County,55.0,white,male,False,warning,False,51-60
2004-01-09,21:30:00,", Forsyth County",Forsyth County,36.0,black,female,False,citation,False,31-40
2004-01-08,19:40:00,", Forsyth County",Forsyth County,30.0,black,female,False,warning,False,21-30
2004-01-07,12:05:00,", Forsyth County",Forsyth County,40.0,black,male,False,warning,False,31-40
2004-01-07,10:14:00,", Forsyth County",Forsyth County,55.0,white,female,False,warning,False,51-60
2004-01-08,19:30:00,", Forsyth County",Forsyth County,45.0,black,male,False,citation,False,41-50
